flight_id,total_revenue
27554,141200
27555,141200
29748,141200
32099,141200
22836,141100
24969,141100
30373,141000
17333,141000
17346,141000
17389,141000
20592,141000
7631,141000
1379,140900
20183,140900
20214,140900
19361,140800
11554,140800
31900,140800
32578,140800
32614,140800
25578,140800
27003,140800
24368,140700
27402,140700
27412,140700
28849,140700
28853,140700
13775,140700
13781,140700
2185,140700
6779,140600
24996,140600
25010,140600
25032,140600
14720,140600
29764,140600
80,140500
6137,140400
29809,140400
29811,140400
15386,140400
19330,140400
19340,140400
27433,140400
10743,140400
10786,140400
5656,140300
10355,140200
7530,140100
19680,140100
4460,140000
3877,139800
3891,139800
3907,139800
3916,139800
3926,139800
19608,139800
21882,139800
21898,139800
10271,139800
12014,139800
12026,139800
29828,139800
29832,139800
27303,139700
25008,139600
25048,139600
6791,139600
6796,139600
6806,139600
14527,139500
21336,139500
31738,139500
31755,139500
3202,139400
29318,139400
4374,139300
4375,139300
19673,139300
15023,139200
18557,139200
23603,139200
23621,139200
27670,139200
6639,139200
6650,139200
17278,139000
25445,139000
25478,139000
25492,139000
26672,139000
29534,138800
7473,138800
12829,138700
12868,138700
24992,138600
25020,138600
25023,138600
26313,138600
28862,138600
2842,138600
6797,138600
6804,138600
29292,138500
15818,138500
22498,138400
23694,138400
27543,138400
27550,138400
6646,138200
6654,138200
23648,138000
23665,138000
27573,138000
3884,137900
3895,137900
10257,137900
10288,137900
10300,137900
12103,137900
14791,137900
14930,137900
19595,137900
19603,137900
19615,137900
19634,137900
19642,137900
21861,137900
21867,137900
21876,137900
3450,137800
32649,137800
2957,137700
4025,137700
4038,137700
2504,137600
27413,137600
27416,137600
27455,137600
28088,137600
2964,137500
7477,137500
14825,137400
14828,137400
13760,137300
30372,137300
27400,137300
27431,137300
27434,137300
27438,137300
27450,137300
23635,137200
5473,137200
15408,137100
22089,137100
15185,136900
25453,136800
25486,136800
25503,136800
26645,136800
26650,136800
29287,136800
7380,136700
29783,136600
889,136600
3536,136600
5412,136600
16202,136600
16248,136600
15172,136500
15217,136500
21372,136500
33065,136500
23866,136500
23879,136500
4027,136500
6454,136500
20272,136400
24390,136400
24394,136400
28044,136400
28056,136400
30125,136200
30513,136200
24592,136100
14503,136100
857,135800
24392,135700
24407,135700
29341,135600
31329,135600
12462,135600
3411,135600
3439,135600
1745,135500
33088,135500
4446,135400
13295,135400
8671,135200
2853,135200
2877,135200
168,135100
3933,135100
3938,135100
22030,135100
22074,135100
184,135000
16203,135000
2266,134800
23651,134800
27435,134500
17704,134500
13769,134500
13784,134500
7535,134400
24379,134400
27549,134400
2825,134400
1461,134200
27444,134200
11368,134200
13530,134200
13553,134200
12105,134000
23647,134000
27564,134000
29867,133800
32913,133800
7681,133600
20919,133600
14803,133500
14815,133500
14823,133500
14827,133500
2930,133500
3008,133500
3018,133400
30852,133300
29817,133200
29861,133200
29457,133200
7544,133200
14780,133000
4367,133000
28865,133000
28889,133000
16125,132900
16129,132900
16169,132900
821,132900
823,132900
6604,132800
23309,132800
18032,132800
17825,132600
5166,132600
29792,132600
16698,132500
1912,132400
23099,132400
31491,132300
32927,132300
4869,132300
24847,132200
26289,132000
1428,132000
2798,132000
15082,132000
15107,132000
15113,132000
29844,132000
29858,132000
31525,132000
31545,132000
31549,132000
31558,132000
31567,132000
31573,132000
31578,132000
31602,132000
31605,132000
31618,132000
31628,132000
31635,132000
31639,132000
30845,131900
30860,131900
12701,131900
22890,131800
6809,131700
6813,131700
798,131400
27399,131400
27410,131400
13751,131400
16151,131400
16175,131400
28141,131300
7183,131300
13753,131100
13798,131100
13801,131100
27451,131100
18944,131000
18945,131000
2891,131000
5513,130900
2928,130800
5502,130800
23654,130800
23706,130800
27568,130800
26711,130700
7561,130700
7691,130700
2840,130600
2876,130600
3026,130600
22690,130600
30846,130500
20624,130500
2968,130500
23699,130400
19674,130400
16309,130300
7605,130300
9171,130300
3042,130200
23090,130200
25643,130200
29304,130200
14916,130100
28134,130000
7692,129900
30338,129900
2991,129900
3011,129900
5532,129800
31157,129800
25001,129700
25012,129700
6773,129700
6816,129700
6686,129600
14802,129600
14805,129600
14819,129600
14834,129600
14836,129600
12109,129600
4004,129400
6635,129400
31289,129300
29775,129200
12106,129100
14786,129100
14790,129100
14811,129100
14818,129100
14824,129100
14833,129100
16225,129100
16240,129100
4058,128900
4061,128900
4223,128800
20265,128800
19294,128700
19312,128700
6124,128700
6821,128700
6822,128700
25019,128700
14781,128600
14782,128600
14795,128600
14796,128600
14807,128600
14816,128600
14829,128600
14830,128600
12141,128600
12846,128600
9169,128500
12859,128500
32474,128500
23614,128400
6642,128400
905,128300
915,128300
13771,128300
13773,128300
13804,128300
15156,128300
15163,128300
15179,128300
15201,128300
16194,128300
16218,128300
27409,128300
29231,128300
7459,128200
12126,128100
25592,128100
14777,128100
14793,128100
14804,128100
15221,128000
17738,128000
13792,128000
13806,128000
27408,128000
27447,128000
653,127900
10760,127800
8074,127600
29555,127600
3047,127600
886,127500
2170,127500
16216,127500
16226,127500
16228,127500
23227,127500
23585,127400
23623,127400
23637,127400
2926,127400
5437,127400
6619,127400
30770,127300
31753,127200
2851,127200
23210,127200
23691,127200
27551,127200
8457,127200
9452,127100
9460,127100
9507,127100
27355,127100
27784,127100
7637,127000
8749,127000
11116,127000
4315,127000
15231,127000
16616,127000
17344,126900
16448,126700
16473,126700
24698,126700
24716,126700
4372,126700
4384,126700
2997,126600
3029,126600
5102,126600
14978,126600
17866,126600
29833,126600
29865,126600
29869,126600
29963,126600
30321,126600
8318,126500
2857,126400
3300,126400
17301,126400
17317,126400
29294,126400
29571,126300
29577,126300
7510,126300
7523,126300
10755,126300
17125,126300
7648,126200
21440,126100
15502,126000
24319,126000
29326,126000
29640,126000
29831,126000
29837,126000
29847,126000
2870,126000
29499,125900
20676,125500
23219,125400
29862,125400
32630,125400
32640,125400
27342,125300
9493,125300
7882,125200
14778,125200
14837,125200
15463,125200
17687,125200
17736,125200
27423,125200
27426,125200
27446,125200
17300,125100
17312,125100
13173,125000
4765,125000
26723,125000
29558,125000
12095,124700
12116,124700
14783,124700
14784,124700
14809,124700
14832,124700
17730,124600
27429,124600
16617,124500
16621,124500
20449,124500
9065,124400
17544,124300
17556,124300
14785,124200
14800,124200
14808,124200
15152,124200
12135,124200
12145,124200
12150,124200
24964,124000
24980,124000
24983,124000
28050,124000
31735,124000
31742,124000
31752,124000
14810,123700
12154,123700
12647,123600
32624,123600
23193,123500
631,123400
4423,123200
9044,123200
11506,123200
21912,123200
27533,123200
29507,123200
29526,123200
19687,123100
17540,123000
17541,123000
17554,123000
3053,123000
7565,122900
138,122800
17518,122800
428,122700
2836,122600
29344,122600
7536,122500
7653,122500
7706,122500
17068,122400
19713,122300
23832,122200
2884,122200
3209,122200
3210,122200
3213,122200
2794,122100
17684,122100
7670,122100
13749,122100
27398,122100
29185,122100
29524,122000
6370,122000
20171,121900
11817,121900
11820,121900
11822,121900
9256,121800
13788,121800
2845,121800
17727,121800
16209,121600
16238,121600
863,121600
881,121600
6435,121500
13765,121500
13790,121500
24303,121400
24310,121400
24385,121400
24425,121400
26465,121400
31479,121200
31520,121200
28844,121100
29144,121000
31556,121000
31576,121000
31587,121000
31589,121000
31601,121000
31603,121000
31623,121000
31625,121000
31632,121000
42,121000
15033,121000
15041,121000
15060,121000
15074,121000
15080,121000
15099,121000
15129,121000
15131,121000
15139,121000
15143,121000
27739,120900
16246,120800
20278,120800
12124,120800
879,120800
4093,120700
22469,120700
27680,120700
15335,120600
20163,120600
29822,120600
8591,120600
11985,120600
11986,120600
9021,120400
2171,120400
3191,120400
3193,120400
3208,120400
4387,120400
26973,120400
32546,120400
14812,120300
12845,120300
10254,120100
10294,120100
3925,120100
856,120000
860,120000
865,120000
8562,120000
29823,120000
24438,120000
26290,120000
8333,119900
9516,119900
15623,119900
14813,119800
7885,119800
7891,119800
9597,119800
9627,119800
12122,119800
12624,119800
12952,119800
25017,119800
3036,119800
6776,119800
6786,119800
32094,119800
33072,119800
33075,119800
670,119700
2231,119700
6626,119600
6669,119600
7629,119600
9599,119600
29813,119400
29820,119400
29854,119400
32644,119300
14820,119300
7897,119300
12094,119300
7688,119200
31113,119200
32937,119200
17135,119100
627,118900
27099,118900
25018,118800
2831,118800
6792,118800
6823,118800
7599,118800
11144,118800
19646,118800
29839,118800
29841,118800
31703,118800
33085,118800
29098,118700
17685,118700
379,118600
6610,118600
6648,118600
23589,118600
23634,118600
8752,118500
25446,118400
29081,118400
15626,118400
17089,118400
30353,118400
7220,118300
28131,118300
28151,118300
813,118300
3901,118200
3918,118200
10258,118200
10261,118200
10302,118200
19600,118200
19601,118200
19641,118200
19644,118200
20137,118200
21847,118200
21851,118200
21889,118200
21899,118200
2871,118000
922,117800
22051,117800
3558,117700
2852,117600
23605,117600
25096,117600
15223,117500
15228,117500
15248,117500
15255,117500
15272,117500
8714,117500
8720,117500
20617,117400
30841,117400
19334,117000
19335,117000
28148,117000
6118,117000
6140,117000
1673,116900
15293,116900
16145,116800
16179,116800
806,116800
812,116800
824,116800
842,116800
852,116800
27281,116700
2971,116600
15226,116500
11216,116500
7602,116300
25447,116200
25455,116200
26627,116200
26654,116200
26659,116200
26667,116200
6536,116100
10086,116100
10095,116100
27080,116000
27571,116000
30843,116000
30853,116000
15190,116000
20623,116000
16290,115900
12134,115900
3645,115900
19721,115800
22055,115800
27419,115600
27565,115600
29103,115600
29117,115600
17733,115600
16559,115500
16594,115500
21763,115500
7633,115500
26311,115200
27692,115200
656,115200
7549,115100
7654,115100
23560,115000
19715,115000
12118,114900
888,114900
27743,114900
27778,114900
4341,114800
4364,114800
4507,114800
24395,114600
27682,114600
29311,114600
23054,114500
8048,114500
8319,114500
1761,114500
6544,114500
6691,114300
25599,114200
29306,114200
28855,114100
900,114100
3170,114100
25449,114000
25468,114000
25485,114000
25498,114000
26624,114000
26626,114000
26640,114000
26641,114000
26649,114000
26652,114000
29824,114000
29850,114000
31252,114000
17851,114000
33113,113900
24400,113900
24410,113900
24411,113900
29297,113800
29351,113800
2866,113800
1846,113500
2196,113400
24323,113400
24333,113400
29317,113400
29644,113400
29821,113400
29834,113400
29859,113400
33076,113400
12013,113400
12027,113400
2918,113200
4047,113200
20258,113200
3272,113100
2896,113000
19051,113000
11932,113000
12006,112800
13754,112800
17347,112800
28084,112800
2982,112800
29840,112800
29848,112800
29852,112800
29857,112800
2186,112700
2218,112700
26012,112600
864,112500
867,112500
906,112500
4049,112500
7527,112500
16208,112500
16234,112500
17728,112500
20385,112400
17722,112200
13768,112200
29079,112200
29102,112200
29110,112200
29131,112200
29815,112200
29868,112200
7758,112000
12511,112000
17547,112000
17551,112000
2223,112000
29630,112000
24860,111900
29100,111900
11031,111900
4026,111900
25968,111800
26002,111800
26519,111800
6983,111800
7613,111800
7646,111800
27709,111700
27755,111700
28047,111600
28089,111600
32451,111600
19070,111500
12130,111500
5623,111400
1104,111200
1110,111200
15399,111200
31501,111100
634,111100
12123,111000
12148,111000
25976,111000
25049,110900
6785,110900
2854,110800
23062,110700
23095,110700
23856,110700
10750,110700
16469,110400
32088,110400
23840,110100
2079,110100
1430,110000
2843,110000
2850,110000
29315,110000
31536,110000
31600,110000
15055,110000
15063,110000
15077,110000
15100,110000
15116,110000
15120,110000
15124,110000
15142,110000
21299,109900
2415,109900
6770,109900
6774,109900
20170,109800
20176,109800
8517,109800
13511,109800
32069,109800
29109,109700
11647,109700
29327,109600
7909,109500
10356,109400
17707,109400
29116,109400
27335,109200
27336,109200
27374,109200
27385,109200
27387,109200
29335,109200
9470,109200
9485,109200
9498,109200
9511,109200
10749,109200
2830,109200
17868,109200
7869,109000
33115,109000
30531,108900
25014,108900
25043,108900
6781,108900
6805,108900
6617,108800
6641,108800
27548,108800
23228,108700
27754,108700
22753,108600
24685,108600
24743,108600
9147,108600
10573,108600
11819,108500
11830,108500
12304,108500
23067,108500
24972,108500
29599,108500
20164,108500
20175,108500
1897,108500
4362,108500
23212,108200
15153,108200
2301,108100
30370,108100
7642,108100
8722,108000
15271,108000
16283,108000
4992,108000
22218,108000
26965,108000
3543,107900
619,107800
635,107800
6613,107800
15171,107800
15165,107400
621,107400
649,107400
3242,107400
29812,107400
32590,107400
8257,107400
9467,107400
9473,107400
9490,107400
12003,107400
27360,107400
27365,107400
7571,107300
12817,107300
7797,107200
30656,107200
12102,107100
2210,107100
28886,107100
8734,107000
15266,107000
31686,107000
76,107000
19669,106900
29250,106900
25969,106800
29590,106800
11995,106800
12012,106800
12294,106800
28099,106600
871,106600
885,106600
914,106600
15196,106600
16247,106600
20546,106600
467,106500
28899,106500
2228,106400
4053,106400
15498,106400
17716,106300
22824,106300
12010,106200
2833,106200
29853,106200
12100,106100
23216,106000
29114,106000
29135,106000
4007,106000
875,105800
877,105800
902,105800
907,105800
2839,105800
16193,105800
29332,105800
24362,105700
24380,105700
24413,105700
27760,105700
2199,105700
2222,105700
2916,105700
4104,105700
4106,105700
32964,105700
14848,105700
17708,105700
12005,105600
29825,105600
29864,105600
2060,105500
29343,105400
26552,105300
1520,105300
6120,105300
6141,105300
6151,105300
6156,105300
6165,105300
6172,105300
19292,105300
19293,105300
19314,105300
19318,105300
6975,105200
6985,105200
6990,105200
15590,105100
15273,105000
21362,105000
908,105000
2175,105000
2875,105000
3203,105000
3215,105000
4066,105000
4073,105000
4075,105000
24388,105000
24415,105000
29316,105000
8763,105000
8764,105000
22922,104900
7662,104800
11468,104600
16666,104600
6588,104500
23242,104500
22837,104400
25983,104400
25993,104400
27017,104400
20018,104400
20038,104400
20070,104400
7001,104400
21855,104200
20307,104000
7174,104000
7205,104000
7210,104000
28109,104000
28110,104000
12078,103700
16121,103700
16142,103700
625,103700
654,103700
825,103700
3591,103600
3606,103600
7893,103600
25977,103600
26016,103600
26018,103600
33112,103600
15599,103600
15610,103600
17726,103500
29096,103500
27723,103300
615,103300
660,103300
3195,103200
3199,103200
3201,103200
29093,103200
29097,103200
32554,103200
4836,103100
7887,103100
628,102900
4835,102900
6672,102900
20621,102900
20637,102900
30838,102900
29124,102900
27779,102800
2937,102800
32495,102800
27732,102700
27780,102700
12138,102700
2886,102700
29550,102600
5682,102300
19609,102300
822,102200
833,102200
836,102200
4369,102200
12139,102200
8967,102100
8590,102000
27518,102000
28659,102000
5007,102000
12137,101700
17383,101700
29308,101600
24656,101500
28890,101500
30837,101500
30847,101500
30857,101500
4314,101500
20627,101500
20293,101200
29334,101200
336,101200
2859,101200
12917,101100
31474,101000
26521,100900
26994,100800
29300,100800
29313,100800
14516,100800
15686,100800
20256,100800
7568,100700
8174,100500
10259,100400
10287,100400
10291,100400
19594,100400
7659,100300
26498,100200
29856,100200
13748,100100
17718,100100
19237,100100
27736,100100
29128,100100
25025,100000
26999,100000
29535,100000
29541,100000
29568,100000
6651,100000
27785,99900
10675,99900
17311,99900
27411,99800
17552,99700
6275,99700
10820,99700
8962,99600
8979,99600
11988,99600
15192,99600
29810,99600
29816,99600
24435,99600
27767,99600
640,99600
650,99600
17735,99500
29132,99500
23013,99400
29639,99400
2938,99300
28035,99200
28066,99200
15167,99200
15174,99200
15194,99200
17731,99200
16217,99100
884,99100
896,99100
2813,99000
5454,99000
6657,99000
6801,99000
15031,99000
15036,99000
15045,99000
15046,99000
15092,99000
15115,99000
15141,99000
15147,99000
21466,99000
12004,99000
29866,99000
31538,99000
31610,99000
25009,99000
24421,98900
4067,98900
647,98800
29518,98800
13519,98800
15810,98800
32096,98800
33121,98700
7896,98700
17310,98600
19590,98500
19605,98500
19620,98500
19621,98500
19635,98500
19636,98500
21853,98500
3966,98500
10246,98500
10264,98500
10265,98500
10280,98500
13209,98400
23864,98400
882,98300
4094,98200
7858,98200
7880,98200
24403,98200
23586,98000
29663,98000
2094,98000
6652,98000
19696,98000
12971,98000
6981,97800
6988,97800
6995,97800
25980,97800
26000,97800
26004,97800
26015,97800
7900,97700
3092,97700
8679,97600
13560,97600
19381,97600
16250,97500
872,97500
890,97500
4052,97500
4076,97500
4095,97500
31133,97400
21969,97400
29338,97400
7673,97400
13799,97300
17702,97300
17710,97300
1148,97300
22587,97300
29085,97300
23561,97000
25996,97000
29302,97000
29320,97000
29348,97000
6968,97000
6989,97000
7009,97000
7016,97000
7018,97000
7023,97000
7025,97000
2029,97000
2848,97000
2874,97000
2882,97000
27724,96900
11430,96900
8778,96800
8781,96800
14788,96800
17686,96700
17714,96700
6517,96700
27686,96700
29089,96700
29106,96700
29108,96700
27677,96600
27770,96600
29342,96600
7638,96600
8758,96500
11967,96500
22035,96500
29095,96400
11829,96400
29257,96300
29762,96300
25972,96200
29207,96200
7002,96200
7416,96100
17837,96000
17841,96000
3060,96000
17524,95800
19995,95700
20024,95700
20074,95700
15164,95500
15205,95500
15212,95500
15220,95500
15239,95500
15262,95500
20948,95500
8755,95500
22014,95500
29271,95500
661,95500
662,95500
2949,95500
23320,95400
4694,95300
4704,95200
28869,95200
29727,95100
31256,95100
20172,95100
20178,95100
622,95100
667,95100
23578,95000
8271,94900
954,94700
11383,94600
8721,94500
8735,94500
8738,94500
8740,94500
12568,94500
4356,94500
28858,94500
15238,94500
15242,94500
623,94300
668,94300
3646,94300
8311,94300
7374,94200
17717,94200
29105,94200
9178,94100
10357,94000
2829,94000
7729,93900
29080,93900
29115,93900
29125,93900
17711,93900
17739,93900
18512,93900
20165,93800
20174,93800
11823,93800
11824,93800
11825,93800
11826,93800
24106,93800
27782,93600
29123,93600
29130,93600
29134,93600
17701,93600
19291,93600
19320,93600
19345,93600
6117,93600
6129,93600
6134,93600
6159,93600
11996,93600
27741,93500
6595,93500
25450,93400
25467,93400
26623,93400
26628,93400
26634,93400
27705,93300
27766,93300
29084,93300
7859,93300
17692,93300
17709,93300
33074,93300
6425,93300
12022,93000
29863,93000
30371,92900
6052,92900
33061,92800
29337,92800
18590,92800
7865,92800
7407,92700
30460,92700
31118,92500
7707,92500
11972,92400
31333,92400
2828,92400
2846,92400
3039,92400
28482,92400
28487,92400
28491,92400
1485,92300
7191,92300
7906,92300
33116,92300
2965,92200
14936,92200
20314,92200
3155,91900
33069,91800
33084,91800
33087,91800
33093,91800
7905,91800
12830,91700
24347,91700
13144,91500
4059,91400
4077,91400
9464,91300
10604,91300
33020,91300
27348,91300
27349,91300
27358,91300
25456,91200
25466,91200
25487,91200
25491,91200
25496,91200
26638,91200
26647,91200
26658,91200
26670,91200
7020,91200
27418,91100
24340,91000
24374,91000
28100,91000
28139,91000
614,91000
15195,91000
15211,91000
15471,91000
16197,90800
16224,90800
16227,90800
16243,90800
27689,90800
27708,90800
27735,90800
29112,90800
29126,90800
12303,90700
4055,90700
4089,90700
4096,90700
659,90600
5109,90600
5222,90600
15154,90600
15175,90600
8452,90600
27675,90500
27691,90500
27728,90500
27738,90500
27764,90500
27772,90500
29133,90500
17705,90500
6996,90400
7004,90400
25967,90400
25981,90400
3584,90300
25056,90200
27687,90200
29122,90200
24993,90100
24393,90000
24409,90000
855,90000
866,90000
874,90000
4062,90000
4085,90000
4101,90000
16190,90000
16195,90000
16233,90000
10810,89900
14852,89800
16688,89700
31322,89700
32910,89700
25974,89600
25990,89600
26024,89600
6970,89600
6997,89600
6998,89600
7582,89600
9466,89500
9489,89500
9492,89500
9497,89500
9503,89500
12121,89500
29924,89500
27354,89500
27368,89500
27380,89500
29298,89400
23595,89200
23636,89200
28075,89200
6111,89200
30391,89200
25004,89100
25044,89100
19270,89100
6814,89100
2908,89000
29608,89000
12114,89000
13745,88900
28838,88900
29753,88900
25988,88800
26006,88800
26019,88800
29559,88800
29572,88800
29573,88800
29587,88800
6984,88800
7008,88800
7669,88800
14173,88800
4296,88800
15604,88800
15639,88800
17538,88700
23047,88700
2838,88600
2879,88600
12132,88500
20630,88400
32885,88300
32899,88200
2860,88200
2867,88200
6667,88200
23610,88200
25871,88200
29323,88200
27734,88000
29091,88000
31553,88000
31569,88000
31580,88000
31588,88000
31591,88000
31596,88000
31626,88000
31646,88000
15040,88000
15044,88000
15058,88000
15070,88000
15086,88000
15089,88000
15091,88000
15101,88000
15127,88000
15133,88000
15150,88000
19362,88000
4812,88000
26548,87900
32538,87800
32549,87800
29075,87700
29127,87700
17683,87700
17712,87700
16124,87600
16140,87600
805,87600
27545,87600
29540,87500
17136,87500
13158,87500
7910,87400
17691,87400
17695,87400
29118,87400
33063,87400
33082,87400
33106,87400
33117,87400
23880,87300
15203,87300
630,87300
646,87300
24311,87200
27727,87200
27775,87200
21445,87200
29087,87100
7103,87000
7789,87000
12023,87000
30856,87000
30861,87000
20625,87000
15197,86900
7901,86900
629,86900
33118,86900
31144,86800
11097,86800
23076,86800
23081,86800
23093,86800
23106,86800
23115,86800
28051,86800
28086,86800
7376,86700
6361,86600
23528,86500
15169,86500
16256,86400
29827,86400
7878,86400
11984,86400
12021,86400
12028,86400
20586,86100
664,86100
1569,86100
1119,86000
1560,86000
3211,86000
8737,86000
32559,86000
32562,86000
29849,85800
7470,85600
7611,85500
2994,85500
3055,85500
13550,85400
29667,85400
17151,85200
17174,85200
17229,85200
17251,85200
17261,85200
3065,85200
15219,85000
15230,85000
15237,85000
15258,85000
15261,85000
8766,85000
23203,84800
24356,84700
28465,84700
28506,84700
28519,84700
28543,84700
7343,84700
2095,84700
2714,84700
2735,84700
2751,84700
17315,84700
17336,84600
17369,84600
17713,84600
17850,84600
24386,84600
24429,84600
27712,84500
20355,84500
12929,84500
2832,84400
2881,84400
29329,84400
13755,84300
12140,84100
20356,84100
878,84100
904,84100
17682,84000
17817,84000
17829,84000
26292,84000
29293,84000
29672,84000
29685,84000
8542,84000
8716,84000
8731,84000
8765,84000
30616,84000
32691,84000
24418,83900
24430,83900
24433,83900
4092,83900
23033,83700
20332,83700
14759,83600
27577,83600
12131,83600
1099,83400
894,83300
898,83300
912,83300
16244,83300
24631,83300
4048,83200
4065,83200
4071,83200
4105,83200
8833,83200
15159,83200
14610,83000
6982,83000
9648,82800
12938,82800
644,82800
4538,82800
32370,82800
15155,82800
497,82700
4347,82600
28864,82600
28880,82600
24382,82500
24428,82500
870,82500
4068,82500
4074,82500
4082,82500
33068,82500
8336,82400
15162,82400
15206,82400
15207,82400
645,82400
12579,82300
17532,82300
25970,82200
25973,82200
25999,82200
27695,82200
6974,82200
6980,82200
7015,82200
7028,82200
7857,82000
7870,82000
7902,82000
15015,81900
19288,81900
19296,81900
19299,81900
19303,81900
19306,81900
19311,81900
19323,81900
19341,81900
6114,81900
6121,81900
6132,81900
6136,81900
6139,81900
6142,81900
6149,81900
7542,81800
11821,81700
11831,81700
27720,81700
27752,81700
16315,81600
16318,81600
16320,81600
16321,81600
16325,81600
16335,81600
16343,81600
16352,81600
16354,81600
16364,81600
16369,81600
16371,81600
16377,81600
16383,81600
16384,81600
16391,81600
16409,81600
16427,81600
16430,81600
33064,81500
27716,81400
7619,81400
31154,81200
6820,81200
17697,81200
17742,81200
24124,81200
24654,81200
29083,81200
29129,81200
29330,81000
7879,81000
9096,81000
17689,80900
15317,80800
19606,80700
19631,80700
21849,80700
21854,80700
39,80700
10249,80700
3507,80600
6529,80600
30641,80500
29818,80400
23601,80400
20166,80400
20173,80400
11364,80400
11828,80400
11993,80400
25005,80200
29352,80200
2835,80200
13727,80100
31835,80100
15479,80100
9119,80000
13164,79900
11983,79800
12020,79800
13148,79800
29347,79800
24818,79700
6895,79600
13149,79600
13163,79600
23629,79400
22033,79200
22043,79200
22300,79200
22331,79200
22370,79200
25024,79200
25033,79200
12000,79200
21214,79200
3977,79200
31881,79200
31904,79200
24986,79100
17107,79000
350,79000
3917,78800
10245,78800
10248,78800
10276,78800
10282,78800
10305,78800
19589,78800
19612,78800
19613,78800
19618,78800
19622,78800
19628,78800
19639,78800
671,78700
23055,78700
21955,78600
8502,78600
23007,78500
23611,78400
24372,78400
29082,78400
2176,78400
2193,78400
17741,78400
15199,78300
19731,78300
19809,78300
613,78300
651,78300
30352,78100
7553,78100
7593,78100
17145,78100
17166,78100
17206,78100
17209,78100
17239,78100
17255,78100
17703,78100
23036,78000
6423,78000
8456,78000
7555,77700
7587,77700
29543,77600
24984,77500
31740,77500
20365,77400
16613,77200
9007,77200
22062,77200
22064,77200
3944,77200
32469,77100
32513,77100
33078,77100
18981,77100
15052,77000
15071,77000
15119,77000
15132,77000
15151,77000
19253,77000
31594,77000
31611,77000
2704,77000
2708,77000
2731,77000
2747,77000
24346,77000
28474,77000
28489,77000
28495,77000
28520,77000
28521,77000
23649,76800
23318,76700
22883,76600
33103,76600
33111,76600
16245,76600
1185,76600
3118,76500
10940,76500
15459,76500
21311,76500
4098,76400
21993,76400
24412,76400
24432,76400
13212,76400
7474,76300
7486,76300
1711,76300
4385,76300
20915,76300
28843,76300
3035,76200
31325,76200
21761,76200
15497,76100
27318,76100
7874,76100
7881,76100
7913,76100
7915,76100
33090,76100
1989,76000
1992,76000
2844,76000
2883,76000
9645,75900
9678,75900
16200,75800
16210,75800
16213,75800
24387,75700
24424,75700
4107,75700
2535,75600
2834,75600
6992,75600
7912,75600
9986,75600
10023,75600
13891,75600
13941,75600
31384,75600
31399,75600
33109,75600
29349,75600
7853,75500
3585,75500
31102,75500
27673,75400
2946,75400
14814,75300
8165,75300
24759,75200
24381,75000
24396,75000
24398,75000
24405,75000
24422,75000
16215,75000
21339,75000
861,75000
895,75000
897,75000
903,75000
6450,75000
13767,75000
13793,75000
7412,74900
29197,74900
25966,74800
25979,74800
26001,74800
26020,74800
6991,74800
7014,74800
7026,74800
16313,74800
16324,74800
16330,74800
16342,74800
16346,74800
16350,74800
16357,74800
16379,74800
16397,74800
16416,74800
5731,74800
5782,74800
5845,74800
9008,74700
16651,74700
15187,74600
15225,74500
16154,74500
19716,74500
8727,74500
8743,74500
7545,74400
4424,74400
30409,74400
5658,74300
3596,74000
3624,74000
30389,74000
6987,74000
7017,74000
7596,74000
7678,74000
25986,74000
15616,74000
20635,73900
10814,73900
11375,73900
30839,73900
11978,73800
12032,73800
2097,73800
17542,73800
17555,73800
23863,73800
12667,73700
8117,73600
32919,73600
32897,73500
8712,73500
8717,73500
8733,73500
8739,73500
8748,73500
8757,73500
12946,73500
4873,73500
15216,73500
15250,73500
15268,73500
9475,73400
9481,73400
12870,73400
12877,73400
12884,73400
27337,73400
27359,73400
27714,73200
11973,73200
11975,73200
11994,73200
11999,73200
12009,73200
12016,73200
13528,73200
4432,73200
804,73000
16123,73000
16150,73000
16155,73000
10812,73000
19706,72900
16023,72800
16079,72800
16094,72800
8835,72800
8897,72800
8929,72800
5111,72600
22317,72600
22338,72600
22372,72600
29303,72600
29814,72600
29845,72600
17863,72600
18920,72600
20378,72500
13779,72500
9186,72400
22722,72400
22729,72400
24720,72400
24740,72400
29769,72300
20341,72200
2872,72200
4786,72200
31845,72100
16291,72000
17854,72000
17858,72000
26330,72000
6287,71900
2837,71800
27378,71600
27390,71600
9456,71600
9462,71600
9505,71600
17725,71600
7618,71500
24349,71400
29299,71400
29322,71400
2862,71400
32627,71400
31791,71200
31846,71200
33094,71200
7890,71200
10809,71200
3271,71000
17141,71000
17161,71000
17163,71000
17167,71000
17202,71000
17213,71000
17218,71000
17236,71000
17246,71000
15200,70900
663,70900
30541,70800
26432,70800
26459,70800
17329,70800
30382,70700
33080,70700
7699,70700
7916,70700
24350,70700
24355,70700
24365,70700
32545,70600
32550,70600
32561,70600
17382,70500
11039,70500
11047,70500
12107,70400
12120,70400
13699,70400
32574,70400
32582,70400
32612,70400
4801,70400
24995,70300
6116,70200
6119,70200
6125,70200
6126,70200
6146,70200
6163,70200
6169,70200
33104,70200
33120,70200
7861,70200
7876,70200
7907,70200
19305,70200
19308,70200
19310,70200
19322,70200
19326,70200
19328,70200
19331,70200
19339,70200
19348,70200
15202,70100
620,70100
643,70100
